ID,Contract,LocationID,BranchCode,Status,created_date,stopdate
13778,HND014895,4,7,1,12:24.9,
13779,SGD158404,8,2,1,18:19.4,
13780,BDD051081,65,0,1,49:08.6,
13781,SGD273208,8,4,1,57:48.1,
13782,DND053093,61,0,1,09:17.3,
13783,SGD258199,8,3,1,17:19.5,
13784,SGD243681,8,3,1,26:27.3,
13785,HND085908,4,2,1,52:03.5,
13786,SGD582741,8,13,1,18:31.7,
13787,HNFD35496,4,10,1,28:52.0,
13788,SGD135751,8,4,1,46:09.8,
13789,SGDF00575,8,5,1,58:49.9,
13790,HND551977,4,1,1,25:10.3,
13791,TND019927,280,0,1,24:00.2,
13792,SGD351459,8,5,1,52:42.4,
13793,SGD286074,8,11,1,16:46.8,
13794,SGD295277,8,8,1,24:11.7,
13795,HND365332,4,13,1,38:13.1,
13796,SGD304667,8,13,1,58:31.0,
13797,SGD691826,8,3,1,48:55.1,
13798,LSD000040,25,0,1,36:33.0,
13799,SGD562935,8,8,1,48:33.3,
13800,BLD001025,781,0,1,03:35.5,
13801,SGD008524,8,3,1,08:00.4,
13802,SGD095994,8,14,1,35:49.7,
13803,HBD000445,218,0,1,31:13.0,
13804,SGD210561,8,13,1,27:58.3,
13805,TND019927,280,0,1,04:21.3,
13806,HND478414,4,1,1,22:32.7,
13807,HND096536,4,1,1,39:31.8,
13808,SGD146026,8,4,1,01:00.9,
13809,SGD668697,8,11,1,39:00.3,
13810,SGD348203,8,4,1,45:56.2,
13811,HNFD80157,4,2,1,09:01.4,
13812,SGFD28676,8,13,1,22:02.5,
13813,SGD258199,8,3,1,26:43.2,
13814,SGD582038,8,4,1,36:15.3,
13815,SGFD28676,8,13,1,42:13.7,
13816,DAD036582,511,0,1,07:54.9,
13817,BDFD02912,65,1,1,03:00.0,
13818,HBD000463,218,0,1,37:31.1,
13819,LDD021865,63,0,1,02:14.8,
13820,CTD001854,71,0,1,46:56.7,
13821,DND047739,61,1,1,52:28.6,
13822,TID002510,66,0,1,57:05.9,
13823,BTFD00170,62,0,1,56:47.6,
13824,HND300024,4,1,1,48:05.2,
13825,BTD013113,62,0,1,46:50.2,
13826,BDFD80006,65,1,1,09:02.2,
13827,LSFD00005,25,0,1,38:10.3,
13828,NND003993,68,0,1,51:44.4,
13829,SGFD29426,8,16,1,22:03.3,
13830,LSFD00005,25,0,1,25:41.1,
13831,SGD492616,8,4,1,44:00.8,
13832,SGD188582,8,3,1,51:06.5,
13833,LSFD00005,25,0,1,01:04.2,
13834,SGD488045,8,2,1,01:27.3,
13835,HND540007,4,2,1,29:29.0,
13836,SGD186043,8,2,1,04:11.2,
13837,SGFD29426,8,16,1,08:34.5,
13838,SGD664336,8,8,1,12:20.9,
13839,HND510755,4,2,1,22:53.4,
13840,LCD000004,20,0,1,10:30.7,
13841,SGD615164,8,10,1,13:11.1,
13842,LCD000004,20,0,1,27:37.5,
13843,HND445473,4,2,1,35:01.6,
13844,SGFD29838,8,5,1,57:50.2,
13845,SGFD22361,8,5,1,13:12.2,
13846,SGD038431,8,4,1,04:03.8,
13847,TID010468,66,0,1,38:20.3,
13848,SGD010925,8,5,1,42:09.7,
13849,HND144018,4,1,1,05:02.3,
13850,HND498656,4,8,1,27:50.6,
13851,LSD002249,25,0,1,30:01.3,
13852,SGD544367,8,3,1,37:24.0,
13853,SGD214075,8,8,1,48:30.8,
13854,SGD010925,8,5,1,23:42.4,
13855,TID009280,66,0,1,15:25.7,
13856,BGD009320,240,1,1,18:52.6,
13857,SGD738512,8,8,1,22:44.5,
13858,HND497779,4,2,1,58:47.7,
13859,SGD519402,8,8,1,20:39.4,
13860,SGFD80386,8,5,1,21:19.1,
13861,HPD052878,31,1,1,22:36.6,
13862,HND100204,4,1,1,38:56.4,
13863,BGD004033,240,0,1,08:45.4,
13864,SGD707176,8,5,1,36:14.5,
13865,SGD552349,8,9,1,49:42.5,
13866,LDD002588,63,0,1,04:31.0,
13867,HND465205,4,5,1,06:35.2,
13868,SGFD29509,8,5,1,40:00.2,
13869,YBD001591,29,0,1,31:20.3,
13870,HND074601,4,1,1,34:04.8,
13871,SGD480357,8,16,1,52:29.9,
13872,LDD009007,63,0,1,14:07.8,
13873,HND551276,4,1,1,36:18.7,
13874,SGDF00265,8,13,1,41:57.5,
13875,SGD317641,8,14,1,20:38.5,
13876,SGFD28406,8,3,1,33:15.6,
13877,SGD056538,8,2,1,33:51.5,
13878,HND345944,4,7,1,31:09.5,
13879,SGD690171,8,2,1,31:08.9,
13880,DND049888,61,3,1,51:38.4,
13881,HND275310,4,4,1,23:53.1,
13882,CTD038520,71,0,1,35:32.6,
13883,SGD493971,8,3,1,52:39.9,
13884,SGD214294,8,4,1,07:05.5,
13885,SGD363806,8,8,1,50:14.0,
13886,HND512279,4,2,1,16:32.4,
13887,SGD240625,8,3,1,20:31.7,
13888,GLD006803,59,0,1,30:47.1,
13889,HND575965,4,13,1,57:34.8,
13890,HPD033192,31,1,1,06:06.8,
13891,HND298859,4,10,1,39:45.5,
13892,SGFD29503,8,8,1,55:53.4,
13893,SGFD29887,8,16,1,10:49.9,
13894,DND014886,61,2,1,17:11.4,
13895,SGD003188,8,4,1,23:15.3,
13896,DND045194,61,2,1,00:26.8,
13897,SGFD29510,8,11,1,54:50.2,
13898,SGD181367,8,3,1,05:02.4,
13899,SGFD29226,8,1,1,09:15.9,
13900,HND316692,4,4,1,00:20.1,
13901,HND436424,4,6,1,06:36.7,
13902,QND035390,33,1,1,12:59.8,
13903,HND048211,4,1,1,35:19.6,
13904,HND122711,4,2,1,43:37.6,
13905,SGD667885,8,11,1,44:11.6,
13906,DND006923,61,1,1,00:38.6,
13907,HND118437,4,3,1,01:23.7,
13908,HND393869,4,9,1,17:31.0,
13909,SGD273208,8,4,1,18:33.3,
13910,HND318803,4,2,1,21:33.0,
13911,DND053552,61,3,1,59:46.7,
13912,HND063297,4,1,1,56:32.6,
13913,DNFD01920,61,1,1,17:27.9,
13914,HND371286,4,4,1,01:16.9,
13915,DND006276,61,1,1,15:22.2,
13916,HND033884,4,3,1,35:02.4,
13917,HND573203,4,2,1,45:24.8,
13918,SGD517082,8,4,1,00:01.4,
13919,HND435447,4,2,1,06:59.1,
13920,SGD660351,8,8,1,14:52.8,
13921,HND103381,4,3,1,23:25.6,
13922,VTFD00934,64,0,1,33:13.8,
13923,BDD005010,65,1,1,33:42.8,
13924,HND155755,4,2,1,11:29.3,
13925,SGD023615,8,4,1,53:20.7,
13926,SGD064727,8,4,1,05:35.1,
13927,DND019917,61,2,1,49:39.4,
13928,SGFD27138,8,14,1,53:36.8,
13929,HND538043,4,5,1,54:27.7,
13930,SGFD27138,8,14,1,57:04.6,
13931,SGFD27138,8,14,1,00:35.8,
13932,SGD585170,8,8,1,10:42.8,
13933,SGD717966,8,4,1,21:54.9,
13934,SGD173698,8,3,1,30:02.3,
13935,HND364893,4,9,1,31:02.3,
13936,HND093223,4,7,1,35:30.2,
13937,QND035400,33,1,1,02:23.7,
13938,HND211289,4,3,1,31:15.8,
13939,SGD522377,8,3,1,36:14.6,
13940,HND188150,4,2,1,37:47.1,
13941,TID004287,66,0,1,46:57.4,
13942,AGD018511,76,0,1,48:39.7,
13943,VTD032837,64,0,1,54:42.1,
13944,VLD006896,70,0,1,14:55.1,
13945,HND077256,4,3,1,21:46.9,
13946,LDD013299,63,0,1,23:11.6,
13947,SGD318256,8,13,1,54:33.9,
13948,SGFD24997,8,12,1,45:38.7,
13949,HND566702,4,2,1,57:35.2,
13950,SGD567362,8,13,1,58:16.8,
13951,HND369094,4,1,1,10:52.4,
13952,SGD093367,8,3,1,21:07.2,
13953,HND367933,4,3,1,33:46.8,
13954,VLD003211,70,0,1,50:23.7,
13955,HND467967,4,1,1,59:17.1,
13956,HND045505,4,10,1,06:25.5,
13957,HND250091,4,1,1,25:58.2,
13958,HND133448,4,10,1,34:38.9,
13959,HND121284,4,2,1,39:29.3,
13960,NTD026805,58,2,1,54:13.1,
13961,HND390409,4,4,1,08:16.3,
13962,HND445288,4,1,1,58:56.4,
13963,TID001348,66,0,1,10:46.2,
13964,TGD000668,73,0,1,14:06.6,
13965,DND026983,61,2,1,30:54.3,
13966,SGD103127,8,4,1,37:39.2,
13967,HND051767,4,2,1,39:46.9,
13968,HND430450,4,3,1,39:51.7,
13969,HBD000129,218,0,1,56:10.6,
13970,SGD702033,8,8,1,48:18.4,
13971,DND016992,61,2,1,36:30.9,
13972,SGD602751,8,14,1,46:38.1,
13973,SGD444884,8,16,1,48:08.2,
13974,SGD500114,8,2,1,14:51.2,
13975,TGD013140,73,0,1,52:12.7,
13976,HND469161,4,1,1,12:48.4,
13977,HND372772,4,13,1,30:46.0,
13978,BTD000089,62,0,1,33:34.0,
13979,HYD010622,321,0,1,35:15.7,
13980,BDFD01564,65,3,1,01:08.8,
13981,HND050112,4,1,1,05:18.8,
13982,HND155783,4,4,1,36:30.1,
13983,TND019995,280,0,1,52:23.8,
13984,BTD017598,62,0,1,31:47.9,
13985,NND000518,68,0,1,06:13.3,
13986,HND576014,4,13,1,53:51.0,
13987,NND000981,68,0,1,25:45.6,
13988,HYD010622,321,0,1,04:29.0,
13989,HND076723,4,2,1,59:34.2,
13990,DNDF00050,61,1,1,04:02.9,
13991,HND180638,4,1,1,48:14.5,
13992,BTD007424,62,0,1,39:08.8,
13993,SGFD11063,8,2,1,09:57.5,
13994,SGFD29227,8,8,1,52:21.5,
13995,SGFD29227,8,8,1,07:03.0,
13996,SGD002678,8,4,1,19:16.4,
13997,BDD007879,65,1,1,26:26.9,
13998,TND020024,280,0,1,39:01.6,
13999,SGD162920,8,8,1,10:48.2,
14000,SGFD29539,8,12,1,47:44.1,
14001,DND032364,61,2,1,21:14.6,
14002,HND321989,4,2,1,20:44.9,
14003,SGFD29210,8,8,1,49:29.9,
14004,SGFD29240,8,8,1,05:58.6,
14005,SGFD29222,8,13,1,26:58.4,
14006,DLD015693,500,0,1,34:17.0,
14007,SGD088021,8,4,1,56:14.4,
14008,SGD447156,8,3,1,58:15.1,
14009,DLD015701,500,0,1,59:02.5,
14010,SGD172226,8,8,1,00:00.0,
14011,NTD026872,58,0,1,36:55.3,
14012,SGD440263,8,5,1,10:57.7,
14013,BTD017980,62,0,1,26:47.1,
14014,SGD348225,8,4,1,41:54.7,
14015,SGD565583,8,3,1,44:26.8,
14016,QND036292,33,2,1,55:26.1,
14017,BDD012563,65,2,1,04:49.6,
14018,VTD016700,64,0,1,15:33.6,
14019,SGD671223,8,13,1,22:31.4,
14020,BDFD01830,65,3,1,53:50.5,
14021,SGFD29557,8,15,1,12:53.8,
14022,SGD457165,8,5,1,55:38.1,
14023,SGD491097,8,14,1,59:37.6,
14024,HNFD36484,4,10,1,17:31.3,
14025,GLD002089,59,0,1,31:47.7,
14026,DND053552,61,3,1,32:58.7,
14027,SGD605482,8,3,1,20:37.2,
14028,SGD080357,8,13,1,32:02.0,
14029,SGD370844,8,14,1,31:59.8,
14030,DND054654,61,2,1,28:38.8,
14031,HND425981,4,8,1,08:35.9,
14032,HND093657,4,3,1,54:43.4,
14033,DLD015682,500,0,1,56:03.5,
14034,YBD001618,29,0,1,03:23.0,
14035,KGD007896,77,0,1,17:11.1,
14036,SGD263506,8,3,1,26:05.9,
14037,VPD006299,211,0,1,17:37.5,
14038,BTD017851,62,0,1,40:07.9,
14039,GLD014003,59,0,1,49:06.0,
14040,SGFD27364,8,13,1,10:24.7,
14041,BDFD02852,65,2,1,26:06.4,
14042,SGFD30143,8,14,1,58:42.6,
14043,NTD000271,58,1,1,10:20.4,
14044,SGD098309,8,8,1,26:04.5,
14045,SGD423492,8,8,1,08:26.4,
14046,HND439972,4,6,1,12:46.2,
14047,SGD112055,8,8,1,44:03.9,
14048,SGD699115,8,5,1,57:41.5,
14049,HND264399,4,11,1,06:24.3,
14050,SGD317476,8,8,1,26:54.8,
14051,HND464481,4,3,1,44:36.3,
14052,SGD509629,8,5,1,50:32.7,
14053,BND017572,241,1,1,32:39.9,
14054,SGD712797,8,8,1,32:41.0,
14055,SGFD29537,8,5,1,39:26.7,
14056,BDFD02920,65,3,1,31:45.0,
14057,HND248249,4,7,1,54:36.5,
14058,SGD498139,8,4,1,27:20.1,
14059,SGD110125,8,3,1,07:22.6,
14060,TID003123,66,0,1,07:37.4,
14061,SGD341795,8,2,1,33:08.6,
14062,BTD003435,62,0,1,33:35.6,
14063,SGD437530,8,5,1,37:38.3,
14064,SGFD29989,8,14,1,37:57.1,
14065,KTD001920,60,0,1,42:32.0,
14066,BND017628,241,2,1,44:18.1,
14067,HND051976,4,4,1,27:32.8,
14068,SGD263506,8,3,1,42:50.8,
14069,VTD030216,64,0,1,04:02.7,
14070,SGD746268,8,1,1,40:14.0,
14071,SGFD30009,8,10,1,42:29.8,
14072,SGD745222,8,8,1,57:07.6,
14073,BDD040909,65,0,1,38:51.6,
14074,HND317057,4,1,1,57:43.7,
14075,SGD492661,8,8,1,06:48.2,
14076,VPD000555,211,0,1,10:20.3,
14077,SGD457487,8,6,1,47:14.5,
14078,NTD001180,58,1,1,22:21.4,
14079,QID000305,55,0,1,34:21.7,
14080,HND030643,4,2,1,07:36.0,
14081,PYD003209,57,0,1,10:30.2,
14082,HND032296,4,2,1,44:14.7,
14083,BGD011216,240,2,1,52:39.1,
14084,SGD731195,8,5,1,05:50.9,
14085,SGD433991,8,8,1,19:57.8,
14086,SGFD29537,8,5,1,30:58.9,
14087,QND035370,33,1,1,26:51.4,
14088,HND155072,4,1,1,54:25.7,
14089,GLD014014,59,0,1,02:52.9,
14090,SGD304399,8,16,1,19:06.3,
14091,SGD068846,8,5,1,39:55.8,
14092,HYD005953,321,0,1,53:52.1,
14093,SGD374658,8,5,1,58:18.5,
14094,SGD720608,8,5,1,22:53.5,
14095,SGD702904,8,3,1,31:00.4,
14096,SGD298316,8,15,1,39:30.6,
14097,DND054699,61,3,1,06:08.1,
14098,SGD424229,8,4,1,32:18.7,
14099,SGD445100,8,5,1,34:13.2,
14100,DND048310,61,1,1,51:49.0,
14101,DND054640,61,2,1,58:14.5,
14102,SGD521367,8,3,1,07:05.8,
14103,SGD526097,8,8,1,07:33.9,
14104,SGD106686,8,3,1,10:23.3,
14105,HND380703,4,1,1,12:12.2,
14106,SGD331497,8,13,1,29:06.4,
14107,SGFD19506,8,2,1,01:19.8,
14108,DNFD01824,61,1,1,01:54.0,
14109,BDD038693,65,3,1,03:40.6,
14110,GLD014013,59,0,1,22:44.7,
14111,SGD453835,8,2,1,36:30.2,
14112,BND002884,241,2,1,40:59.7,
14113,QAD008265,510,0,1,15:14.1,
14114,LDD014497,63,0,1,43:19.3,
14115,GLD013358,59,0,1,04:39.6,
14116,SGD356853,8,5,1,18:54.4,
14117,GLD007423,59,0,1,26:52.3,
14118,QID003129,55,0,1,39:06.6,
14119,NTD007626,58,1,1,02:17.8,
14120,HND100204,4,1,1,11:51.7,
14121,SGD290677,8,16,1,20:06.3,
14122,QID003841,55,0,1,24:10.6,
14123,SGD367839,8,8,1,48:34.0,
14124,BTD008657,62,0,1,36:45.8,
14125,HND317057,4,1,1,45:09.0,
14126,TGD012687,73,0,1,19:57.6,
14127,QND032195,33,2,1,57:23.9,
14128,DBD001204,230,0,1,01:17.1,
14129,DLD010440,500,0,1,10:36.9,
14130,CMD000114,780,0,1,42:46.4,
14131,SGD194114,8,5,1,51:50.5,
14132,SGD751410,8,15,1,01:47.0,
14133,SGD272897,8,5,1,10:33.7,
14134,SGD330840,8,8,1,13:04.9,
14135,SGD398848,8,13,1,36:45.6,
14136,SGFD18972,8,5,1,53:53.4,
14137,SGD756210,8,16,1,03:39.1,
14138,DAD036242,511,2,1,08:34.8,
14139,HND152053,4,1,1,15:52.7,
14140,SGD227614,8,5,1,22:48.3,
14141,SGD583987,8,16,1,46:27.6,
14142,DND015903,61,2,1,04:12.4,
14143,HND152053,4,1,1,05:44.0,
14144,HND188059,4,1,1,54:21.8,
14145,LDD016039,63,0,1,03:25.0,
14146,TGD000277,73,0,1,05:28.3,
14147,GLD013363,59,0,1,07:29.8,
14148,HUD016202,54,0,1,00:19.4,
14149,GLD006214,59,0,1,27:44.5,
14150,SGD092635,8,12,1,29:57.0,
14151,BDD054323,65,1,1,36:00.9,
14152,LDD017988,63,0,1,19:58.0,
14153,SGDF01191,8,11,1,32:26.2,
14154,BTD018120,62,0,1,32:34.7,
14155,CMD000151,780,0,1,36:03.7,
14156,SGD307979,8,5,1,10:45.0,
14157,VTD010205,64,0,1,36:31.1,
14158,HBD000525,218,0,1,49:45.0,
14159,SGD050331,8,2,1,57:40.6,
14160,SGD088701,8,13,1,07:24.2,
14161,QBD000827,52,0,1,22:20.5,
14162,LAFD00041,72,0,1,34:35.7,
14163,HND466773,4,2,1,59:40.2,
14164,TID011392,66,0,1,06:24.8,
14165,HND290528,4,2,1,16:06.4,
14166,HND552980,4,1,1,18:47.2,
14167,BTD009394,62,0,1,26:11.2,
14168,DAD034107,511,1,1,33:09.2,
14169,DND016256,61,3,1,04:53.0,
14170,SGD604776,8,5,1,27:43.9,
14171,BTD001492,62,0,1,34:42.6,
14172,SGD728878,8,11,1,37:33.8,
14173,CTD029897,71,0,1,39:26.3,
14174,BTD003021,62,0,1,54:24.6,
14175,SGD173952,8,13,1,02:55.0,
14176,DAD037004,511,1,1,11:25.6,
14177,NTD026975,58,1,1,27:28.2,
14178,LDD022100,63,0,1,18:38.4,
14179,HND179874,4,4,1,32:45.0,
14180,TID001474,66,0,1,33:34.3,
14181,DND010479,61,2,1,44:41.8,
14182,HYD010661,321,0,1,57:43.5,
14183,TND020061,280,0,1,03:32.3,
14184,HND059940,4,1,1,08:42.6,
14185,SGD591737,8,16,1,15:03.9,
14186,BDD054213,65,3,1,18:26.1,
14187,SGD170605,8,14,1,33:15.6,
14188,VTD010205,64,0,1,31:58.5,
14189,HND498479,4,4,1,38:10.4,
14190,BTD011016,62,0,1,48:53.9,
14191,SGD693919,8,16,1,01:00.8,
14192,BDD050719,65,0,1,36:00.4,
14193,HND293076,4,1,1,39:14.9,
14194,QID003380,55,0,1,20:58.8,
14195,BDD028750,65,2,1,48:04.7,
14196,HND075518,4,2,1,50:11.1,
14197,TNFD00144,280,0,1,04:29.4,
14198,HND188059,4,1,1,30:12.8,
14199,HND461229,4,2,1,39:56.0,
14200,KTD003608,60,0,1,43:48.3,
14201,HND269731,4,10,1,34:19.7,
14202,SGFD80232,8,9,1,52:12.3,
14203,DND052144,61,0,1,02:35.6,
14204,HNFD30588,4,2,1,13:52.6,
14205,BND017682,241,2,1,19:29.2,
14206,LDD008387,63,0,1,34:28.7,
14207,SGD221627,8,5,1,49:26.3,
14208,SGD516138,8,14,1,03:08.9,
14209,SGD733087,8,1,1,11:02.6,
14210,SGFD24632,8,5,1,25:34.6,
14211,DND030066,61,2,1,15:01.9,
14212,SGD730297,8,13,1,08:20.7,
14213,SGD753340,8,5,1,01:43.7,
14214,HND348907,4,6,1,04:28.8,
14215,BDD003116,65,2,1,09:43.8,
14216,SGD257913,8,13,1,46:37.9,
14217,DND054001,61,1,1,51:30.7,
14218,HND135179,4,1,1,01:23.9,
14219,KGD015925,77,0,1,03:18.2,
14220,SGD215228,8,5,1,29:41.2,
14221,DND002501,61,3,1,02:14.7,
14222,DND028467,61,0,1,04:23.8,
14223,HYD004173,321,0,1,13:12.8,
14224,TGD003728,73,0,1,15:00.7,
14225,DND045976,61,3,1,17:34.6,
14226,SGD685215,8,5,1,38:11.8,
14227,HYD005975,321,0,1,38:20.1,
14228,TID000263,66,0,1,11:15.4,
14229,HNFD80082,4,5,1,22:10.9,
14230,BDD054237,65,3,1,45:59.7,
14231,GLD002794,59,0,1,52:00.1,
14232,HND303489,4,2,1,03:20.5,
14233,HND007529,4,2,1,09:41.7,
14234,HND468991,4,1,1,18:06.2,
14235,BTD014593,62,0,1,40:40.1,
14236,HND630705,4,13,1,50:35.0,
14237,HPD052878,31,1,1,04:20.4,
14238,BDFD02852,65,2,1,29:03.0,
14239,HYD010644,321,0,1,11:55.4,
14240,DLD015787,500,0,1,53:43.5,
14241,SGD506569,8,5,1,09:48.7,
14242,KGD000712,77,0,1,27:14.4,
14243,SGD109938,8,12,1,32:15.8,
14244,SGFD30078,8,3,1,46:53.9,
14245,HND136030,4,1,1,48:04.0,
14246,HND114877,4,3,1,54:07.9,
14247,SGD333493,8,13,1,20:23.7,
14248,SGFD30172,8,14,1,43:48.0,
14249,HPD052878,31,1,1,46:17.7,
14250,DND010399,61,1,1,13:08.9,
14251,LDD021639,63,0,1,00:43.2,
14252,SGD343575,8,12,1,09:37.1,
14253,DND052870,61,2,1,31:17.1,
14254,HNFD36493,4,4,1,51:32.8,
14255,BTD004207,62,0,1,37:52.8,
14256,SGFD28266,8,8,1,39:48.1,
14257,HND170064,4,1,1,43:59.7,
14258,HND187890,4,4,1,46:40.7,
14259,DND004656,61,2,1,16:36.2,
14260,HND606734,4,1,1,18:29.9,
14261,CTD038312,71,0,1,41:31.6,
14262,BTD000239,62,0,1,07:24.7,
14263,DNDF00051,61,1,1,11:46.7,
14264,GLD014023,59,0,1,21:41.5,
14265,SGD004168,8,4,1,30:09.3,
14266,SGD488670,8,5,1,31:45.1,
14267,QND035497,33,1,1,39:23.3,
14268,BDFD01564,65,3,1,45:40.5,
14269,SGD247263,8,13,1,46:01.1,
14270,VTD015392,64,0,1,49:39.9,
14271,NTD008723,58,3,1,07:37.2,
14272,DND055109,61,1,1,14:33.2,
14273,BTD018107,62,0,1,21:00.5,
14274,LCD002092,20,0,1,28:15.2,
14275,BND017659,241,1,1,39:21.3,
14276,DND018157,61,2,1,41:40.0,
14277,HND522416,4,2,1,44:50.1,
14278,VLD007514,70,0,1,44:52.8,
14279,PYD004890,57,0,1,48:56.4,
14280,TND012890,280,0,1,56:43.1,
14281,TQD000240,27,0,1,57:05.1,
14282,QID001919,55,0,1,06:48.5,
14283,QND036294,33,2,1,09:22.8,
14284,HYD005995,321,0,1,04:28.4,
14285,BDD037880,65,0,1,16:57.8,
14286,HND046148,4,3,1,16:11.2,
14287,HND135333,4,10,1,53:33.0,
14288,SGD126586,8,2,1,57:58.4,
14289,SGD126586,8,2,1,14:53.4,
14290,SGD126586,8,2,1,22:52.3,
14291,BDD012589,65,1,1,57:33.9,
14292,HND165985,4,4,1,04:41.0,
14293,HND327493,4,2,1,26:47.1,
14294,SGD386440,8,10,1,29:24.0,
14295,HND096536,4,1,1,32:05.6,
14296,SGD525666,8,5,1,37:31.3,
14297,HND346079,4,8,1,55:07.5,
14298,SGD094376,8,3,1,59:43.9,
14299,HND550246,4,2,1,04:49.9,
14300,BDD051418,65,3,1,15:11.2,
14301,SGD074729,8,8,1,33:43.3,
14302,HNFD28689,4,5,1,48:56.0,
14303,SGD193158,8,10,1,55:08.9,
14304,SGD728311,8,13,1,04:57.1,
14305,BTD002152,62,0,1,06:13.0,
14306,SGD193158,8,10,1,08:16.0,
14307,SGD258733,8,13,1,08:23.0,
14308,SGD491979,8,13,1,11:35.0,
14309,SGD371584,8,5,1,12:42.1,
14310,HND096094,4,4,1,17:45.8,
14311,TGD005034,73,0,1,18:09.9,
14312,DND002377,61,2,1,18:23.7,
14313,KGD016214,77,0,1,16:56.5,
14314,GLD007144,59,0,1,59:31.4,
14315,SGFD30500,8,3,1,04:17.6,
14316,KGD000527,77,0,1,54:01.3,
14317,HND025100,4,3,1,55:55.1,
14318,SGD140095,8,2,1,57:21.9,
14319,HND494934,4,6,1,08:02.5,
14320,HND067296,4,4,1,22:25.0,
14321,HND020572,4,2,1,29:45.0,
14322,SGD342272,8,13,1,36:15.1,
14323,DAD037024,511,1,1,45:13.5,
14324,HPD002876,31,2,1,52:07.8,
14325,SGFD28686,8,11,1,57:07.2,
14326,HPD002876,31,2,1,05:40.5,
14327,KGD004634,77,0,1,49:15.8,
14328,DND018828,61,2,1,55:51.0,
14329,DND054731,61,1,1,19:22.3,
14330,SGD726334,8,3,1,23:10.5,
14331,HND434492,4,2,1,54:35.5,
14332,SGD387785,8,11,1,18:57.3,
14333,HUD022057,54,0,1,33:49.0,
14334,HYD005930,321,0,1,40:09.0,
14335,QND027321,33,2,1,08:57.3,
14336,HND190143,4,1,1,41:40.8,
14337,BTD018158,62,0,1,54:43.2,
14338,SGFD24282,8,2,1,10:53.1,
14339,SGD108366,8,8,1,12:50.1,
14340,SGD752006,8,11,1,24:37.9,
14341,SGD526727,8,8,1,33:47.1,
14342,SGD453862,8,13,1,36:41.6,
14343,HBD000549,218,0,1,55:57.2,
14344,HND303489,4,2,1,00:13.6,
14345,LCD002118,20,0,1,21:38.4,
14346,HND288640,4,2,1,37:22.9,
14347,DAD036778,511,1,1,45:39.5,
14348,SGD231343,8,13,1,45:49.7,
14349,KGD006928,77,0,1,56:47.8,
14350,SGD423424,8,8,1,09:26.1,
14351,BTD018155,62,0,1,09:06.6,
14352,SGD117428,8,2,1,02:46.7,
14353,SGD590346,8,8,1,17:42.7,
14354,SGD124917,8,4,1,39:21.2,
14355,HPD001478,31,1,1,55:30.3,
14356,SGD156344,8,5,1,34:55.0,
14357,SGD674649,8,5,1,42:08.7,
14358,NND004062,68,0,1,54:41.3,
14359,DAD036882,511,1,1,12:45.7,
14360,HND113803,4,3,1,26:09.2,
14361,SGD584296,8,16,1,46:29.7,
14362,AGD013747,76,0,1,59:07.4,
14363,NTD016300,58,1,1,01:52.8,
14364,SGD665929,8,13,1,08:45.4,
14365,DTD008454,67,0,1,22:51.4,
14366,TID004528,66,0,1,43:28.7,
14367,HND550091,4,1,1,22:57.7,
14368,BDD003045,65,1,1,26:36.4,
14369,HPD060416,31,1,1,34:28.0,
14370,SGD483323,8,11,1,14:10.0,
14371,SGD483323,8,11,1,37:08.6,
14372,SGD054022,8,15,1,51:08.2,
14373,DAD037178,511,2,1,25:36.7,
14374,KGD007036,77,0,1,38:19.3,
14375,BTD004972,62,0,1,38:43.3,
14376,NTD027240,58,2,1,34:57.9,
14377,HND535220,4,2,1,43:43.7,
14378,DND003089,61,1,1,48:10.6,
14379,DND036842,61,1,1,57:50.4,
14380,SGD049261,8,10,1,19:31.5,
14381,SGD754272,8,3,1,34:34.8,
14382,HND381307,4,2,1,35:02.6,
14383,LCD002121,20,0,1,38:04.1,
14384,SGFD80448,8,8,1,47:24.9,
14385,DND017120,61,1,1,51:07.4,
14386,SGFD80448,8,8,1,04:03.2,
14387,KGD002986,77,0,1,33:04.6,
14388,SGD405167,8,15,1,36:45.7,
14389,NTD009240,58,2,1,02:16.5,
14390,SGD754148,8,4,1,42:59.4,
14391,SGD200516,8,2,1,04:19.7,
14392,SGD231672,8,5,1,24:07.0,
14393,SGFD80448,8,8,1,25:51.4,
14394,DND030134,61,1,1,57:32.0,
14395,CTD009089,71,0,1,58:17.4,
14396,SGD717919,8,5,1,07:26.0,
14397,CMD009910,780,0,1,15:29.4,
14398,HND056483,4,1,1,33:32.7,
14399,KGD000939,77,0,1,45:24.9,
14400,DND054705,61,1,1,48:40.1,
14401,NTD027251,58,1,1,54:28.5,
14402,SGD501307,8,13,1,00:28.2,
14403,HND165912,4,4,1,35:37.2,
14404,LDD000131,63,0,1,46:41.6,
14405,LDD000131,63,0,1,00:28.1,
14406,QID000253,55,0,1,21:25.8,
14407,DAD017898,511,1,1,21:32.0,
14408,QID000253,55,0,1,51:20.2,
14409,SGD045397,8,5,1,25:57.6,
14410,SGD045397,8,5,1,35:02.8,
14411,SGD048380,8,4,1,45:51.0,
14412,DLD012641,500,0,1,03:20.3,
14413,NTD007751,58,1,1,57:08.2,
14414,LDD001948,63,0,1,58:27.3,
14415,CTD011083,71,0,1,01:23.3,
14416,AGD007033,76,0,1,03:43.8,
14417,STD004761,79,0,1,15:28.6,
